"ENSEMBL_clean","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENSEMBL","SYMBOL","GENENAME","ENTREZID"
"ENSG00000001617",314.994089623646,1.05083378667613,0.199154017631524,5.27648801251097,1.3168312287586e-07,5.59832923613949e-06,"ENSG00000001617.7","SEMA3F","semaphorin 3F","6405"
"ENSG00000006128",471.548196978594,-1.39169037662741,0.296813012105557,-4.68877818649165,2.74841101900876e-06,5.08510931814846e-05,"ENSG00000006128.7","TAC1","tachykinin precursor 1","6863"
"ENSG00000006327",61.8329244328713,1.31764227625655,0.269176063128738,4.89509453753459,9.82584815750084e-07,2.42104532074232e-05,"ENSG00000006327.9","TNFRSF12A","TNF receptor superfamily member 12A","51330"
"ENSG00000006606",2.272881427319,1.62728389213497,0.686874323627855,2.36911445974595,0.0178307343525237,0.0420346522275271,"ENSG00000006606.4","CCL26","C-C motif chemokine ligand 26","10344"
"ENSG00000006747",197.753808289502,1.03079285438338,0.358323838503837,2.87670744622351,0.00401847963720341,0.0127138629031528,"ENSG00000006747.10","SCIN","scinderin","85477"
"ENSG00000007968",2.64051110124735,1.49127737593227,0.484437903283188,3.07836642390163,0.00208138816153915,0.00744518958623388,"ENSG00000007968.6","E2F2","E2F transcription factor 2","1870"
"ENSG00000008086",97.5315294313449,-2.25396902552257,0.311387487122264,-7.2384701336363,4.53774106024451e-13,6.19911029837481e-10,"ENSG00000008086.6","CDKL5","cyclin dependent kinase like 5","6792"
"ENSG00000008517",123.342934262072,1.11185380390657,0.243775902961444,4.56096681583177,5.09186283456967e-06,7.88526258551223e-05,"ENSG00000008517.12","IL32","interleukin 32","9235"
"ENSG00000009694",462.930787656652,-1.03431085770558,0.230388476706117,-4.48942096624453,7.14170381869226e-06,0.000100219294246923,"ENSG00000009694.9","TENM1","teneurin transmembrane protein 1","10178"
"ENSG00000010310",212.43075921609,1.19780352326916,0.358522917664578,3.34093990719384,0.000834952926077766,0.00364956648915666,"ENSG00000010310.4","GIPR","gastric inhibitory polypeptide receptor","2696"
"ENSG00000010327",1244.01242934325,1.15127470004199,0.266439612537257,4.32095921878359,1.55352386517386e-05,0.000175204141886897,"ENSG00000010327.6","STAB1","stabilin 1","23166"
"ENSG00000011422",134.137631789199,1.14588179515106,0.210952149443412,5.43195126560417,5.57411475133173e-08,3.17992711295045e-06,"ENSG00000011422.7","PLAUR","plasminogen activator, urokinase receptor","5329"
"ENSG00000011600",292.203323632919,1.03141622959928,0.222807171289926,4.62918775741358,3.67102806129286e-06,6.23847417085787e-05,"ENSG00000011600.6","TYROBP","transmembrane immune signaling adaptor TYROBP","7305"
"ENSG00000012223",43.0201774166051,1.26947741132361,0.399637350871507,3.17657348232141,0.00149026030282396,0.00574694994256162,"ENSG00000012223.8","LTF","lactotransferrin","4057"
"ENSG00000013293",243.702642188856,-1.20644121964884,0.227892921246755,-5.29389510235182,1.19738133363176e-07,5.3869180269975e-06,"ENSG00000013293.4","SLC7A14","solute carrier family 7 member 14","57709"
"ENSG00000013588",53.707982551881,1.82520963684541,0.52233388753419,3.49433509945483,0.000475244095491643,0.00235087223756161,"ENSG00000013588.5","GPRC5A","G protein-coupled receptor class C group 5 member A","9052"
"ENSG00000015520",28.5096158589899,2.18542030228986,0.400873962163967,5.45163943922097,4.99075662877118e-08,2.9789347171432e-06,"ENSG00000015520.10","NPC1L1","NPC1 like intracellular cholesterol transporter 1","29881"
"ENSG00000018280",415.268654766788,1.24474625271123,0.347078079757966,3.5863580136759,0.000335328511118419,0.00180038441561348,"ENSG00000018280.12","SLC11A1","solute carrier family 11 member 1","6556"
"ENSG00000019169",31.7672572396789,1.22411468510968,0.527426699950746,2.3209190684203,0.020291212203967,0.0466234482765475,"ENSG00000019169.9","MARCO","macrophage receptor with collagenous structure","8685"
"ENSG00000019186",18.7542450205968,-1.02002075457547,0.297368450312036,-3.43015795221427,0.00060322998609023,0.00283503967632762,"ENSG00000019186.5","CYP24A1","cytochrome P450 family 24 subfamily A member 1","1591"
"ENSG00000020633",36.2551118245989,1.12695042254455,0.256974612015249,4.38545432059131,1.15743946361328e-05,0.000140973239438328,"ENSG00000020633.14","RUNX3","RUNX family transcription factor 3","864"
"ENSG00000021488",59.6379376291611,1.38960004780033,0.215651801183762,6.44372103628397,1.16579279369696e-10,3.86045869420028e-08,"ENSG00000021488.8","SLC7A9","solute carrier family 7 member 9","11136"
"ENSG00000028137",478.140316442758,1.07573527469169,0.220745942020246,4.87318255931075,1.09814657913e-06,2.63444094799669e-05,"ENSG00000028137.12","TNFRSF1B","TNF receptor superfamily member 1B","7133"
"ENSG00000042062",200.908572214381,1.54623106581068,0.195199248651243,7.92129619603854,2.35047273196893e-15,4.87752472792702e-12,"ENSG00000042062.7","RIPOR3","RIPOR family member 3","140876"
"ENSG00000047457",486.747832724319,1.02947383103892,0.389787235492098,2.64111735146798,0.00826330917505783,0.0225438283673188,"ENSG00000047457.9","CP","ceruloplasmin","1356"
"ENSG00000050327",16.0863821336707,1.24153292966044,0.283741847787483,4.37557215948746,1.21114366423293e-05,0.000146134475213054,"ENSG00000050327.10","ARHGEF5","Rho guanine nucleotide exchange factor 5","7984"
"ENSG00000050628",115.184649167853,-1.1489568973891,0.302276880326544,-3.80100818874373,0.000144108538944182,0.000948266831158002,"ENSG00000050628.16","PTGER3","prostaglandin E receptor 3","5733"
"ENSG00000051523",451.10086765352,1.03444015690727,0.210966824682884,4.90333093111767,9.42250440454725e-07,2.36463197652611e-05,"ENSG00000051523.6","CYBA","cytochrome b-245 alpha chain","1535"
"ENSG00000054598",368.710001266204,1.01798322371655,0.252577107238612,4.03038594766567,5.56853438107781e-05,0.000465240257978222,"ENSG00000054598.5","FOXC1","forkhead box C1","2296"
"ENSG00000060138",1046.98217763925,1.06072883791207,0.280762394146377,3.7780303203963,0.000158073637235846,0.00101633634847106,"ENSG00000060138.8","YBX3","Y-box binding protein 3","8531"
"ENSG00000061455",30.5551737282175,1.01691857399351,0.251942175322065,4.03631735216049,5.42967597423817e-05,0.000455933489369387,"ENSG00000061455.9","PRDM6","PR/SET domain 6","93166"
"ENSG00000065328",4.17832862413259,1.10465637280413,0.324877552504571,3.40022375903792,0.00067330730071648,0.00308602277724856,"ENSG00000065328.12","MCM10","minichromosome maintenance 10 replication initiation factor","55388"
"ENSG00000065923",122.093406631102,-1.25812852155499,0.230106511385529,-5.46759200328353,4.56190436373503e-08,2.83933573622273e-06,"ENSG00000065923.5","SLC9A7","solute carrier family 9 member A7","84679"
"ENSG00000069399",259.450403218175,1.00902723604097,0.197220031161329,5.11625127579241,3.11667800969839e-07,1.05376724315688e-05,"ENSG00000069399.8","BCL3","BCL3 transcription coactivator","602"
"ENSG00000070031",8.9957707012204,1.94331053023878,0.367846067517309,5.28294496487266,1.27123589778002e-07,5.50294520821334e-06,"ENSG00000070031.3","SCT","secretin","6343"
"ENSG00000072315",41.9054481522271,-1.26144989021661,0.26703493722768,-4.72391329506472,2.31349083688186e-06,4.47104323435108e-05,"ENSG00000072315.3","TRPC5","transient receptor potential cation channel subfamily C member 5","7224"
"ENSG00000072694",26.4299346226662,1.70404889511656,0.417428504961349,4.08225330772353,4.46011449722516e-05,0.00039113766914123,"ENSG00000072694.14","FCGR2B","Fc gamma receptor IIb","2213"
"ENSG00000073792",25.001308940055,1.10766279811754,0.247818991773225,4.46964451833113,7.83497055196646e-06,0.00010705213673514,"ENSG00000073792.11","IGF2BP2","insulin like growth factor 2 mRNA binding protein 2","10644"
"ENSG00000074219",135.679626389053,1.07778560177794,0.212774821707066,5.06538129432324,4.07583698966478e-07,1.26433210606876e-05,"ENSG00000074219.9","TEAD2","TEA domain transcription factor 2","8463"
"ENSG00000075275",83.9267543879162,1.29136489732123,0.230897691972526,5.59280123715957,2.23435027452937e-08,1.7747583209312e-06,"ENSG00000075275.12","CELSR1","cadherin EGF LAG seven-pass G-type receptor 1","9620"
"ENSG00000075340",1513.68695195472,-1.0698736530305,0.232005381991251,-4.61141738975197,3.99932592133493e-06,6.58658825596043e-05,"ENSG00000075340.17","ADD2","adducin 2","119"
"ENSG00000075673",8.71064109133176,-1.27492141534272,0.346118543656725,-3.68348197086824,0.000230069563321025,0.00135776211187072,"ENSG00000075673.7","ATP12A","ATPase H+/K+ transporting non-gastric alpha2 subunit","479"
"ENSG00000077150",359.841386179776,1.29688128800863,0.199155062613601,6.51191725175886,7.41975926477919e-11,2.86454473382789e-08,"ENSG00000077150.13","NFKB2","nuclear factor kappa B subunit 2","4791"
"ENSG00000077238",750.780587186211,1.19147417189329,0.267242019296872,4.45840880497806,8.25703125171996e-06,0.000110722920686432,"ENSG00000077238.9","IL4R","interleukin 4 receptor","3566"
"ENSG00000077264",138.852244878381,-1.39720748341083,0.250284576726241,-5.58247536339036,2.37119207615891e-08,1.84808261297249e-06,"ENSG00000077264.9","PAK3","p21 (RAC1) activated kinase 3","5063"
"ENSG00000077984",11.5004018074262,1.07334154860726,0.311322495754347,3.44768387522561,0.00056541539443471,0.00269261645525262,"ENSG00000077984.4","CST7","cystatin F","8530"
"ENSG00000078081",4.72278975934944,1.23516388024394,0.316382738934468,3.90401791325215,9.46087736807363e-05,0.0006915093068508,"ENSG00000078081.3","LAMP3","lysosome associated membrane protein 3","27074"
"ENSG00000079112",5.13104186377338,-1.05064719873572,0.312686120810162,-3.36006982341756,0.000779227762128765,0.00345696421141091,"ENSG00000079112.5","CDH17","cadherin 17","1015"
"ENSG00000081138",55.501591166798,-1.28545065096896,0.307115980179083,-4.18555442871906,2.84470890658899e-05,0.000276331261312369,"ENSG00000081138.9","CDH7","cadherin 7","1005"
"ENSG00000082293",35.7947432222756,-1.4400075483415,0.283234524025216,-5.08415262333378,3.69270923476049e-07,1.17879911225504e-05,"ENSG00000082293.8","COL19A1","collagen type XIX alpha 1 chain","1310"
"ENSG00000086717",152.405619973635,-1.24006930448891,0.235544741675752,-5.26468685170639,1.40428511556051e-07,5.82563322322552e-06,"ENSG00000086717.13","PPEF1","protein phosphatase with EF-hand domain 1","5475"
"ENSG00000086730",308.077912766626,1.07742539198155,0.223845788918551,4.81324842958552,1.48496500908742e-06,3.26515286302784e-05,"ENSG00000086730.12","LAT2","linker for activation of T cells family member 2","7462"
"ENSG00000087510",43.59159557073,1.13251536695995,0.216749136986496,5.22500519589387,1.74150219253728e-07,6.88349473769318e-06,"ENSG00000087510.5","TFAP2C","transcription factor AP-2 gamma","7022"
"ENSG00000089327",306.881240586581,1.13806817600908,0.212961284242678,5.34401442992901,9.09103261623929e-08,4.34928623810341e-06,"ENSG00000089327.10","FXYD5","FXYD domain containing ion transport regulator 5","53827"
"ENSG00000090920",651.889848699953,1.15817593476921,0.399372944868331,2.89998596462524,0.00373179369621528,0.0119666809254143,"ENSG00000090920.9",NA,NA,NA
"ENSG00000091879",331.2836027264,1.51230885391614,0.276144986528912,5.47650302446394,4.33813363410704e-08,2.76989832537734e-06,"ENSG00000091879.9","ANGPT2","angiopoietin 2","285"
"ENSG00000092607",40.9543024512713,1.72186646580996,0.306161935438243,5.62403834867737,1.8654420990977e-08,1.5800104228123e-06,"ENSG00000092607.9","TBX15","T-box transcription factor 15","6913"
"ENSG00000099812",10.6023020652168,1.08379557891045,0.293103555620542,3.6976541503084,0.000217601080536655,0.00129802211210529,"ENSG00000099812.5","MISP","mitotic spindle positioning","126353"
"ENSG00000099875",2667.08889093553,1.06804397541603,0.173451277334312,6.15760224905967,7.38545600444908e-10,1.61323625170867e-07,"ENSG00000099875.10","MKNK2","MAPK interacting serine/threonine kinase 2","2872"
"ENSG00000100292",319.823165843106,1.19529508018397,0.251598609372923,4.75080161676208,2.02611834340147e-06,4.05248079744672e-05,"ENSG00000100292.12","HMOX1","heme oxygenase 1","3162"
"ENSG00000100365",93.0636098148371,1.12966367347771,0.237598849441942,4.75449976349209,1.98938374575576e-06,3.98861830474533e-05,"ENSG00000100365.10","NCF4","neutrophil cytosolic factor 4","4689"
"ENSG00000100985",10.3434942765535,2.0382656598383,0.38120656679226,5.34687971665782,8.94834395793781e-08,4.31835633853853e-06,"ENSG00000100985.7","MMP9","matrix metallopeptidase 9","4318"
"ENSG00000101057",4.4237202896644,1.31742892464067,0.410740784812907,3.20744609094703,0.00133919157218694,0.00526822731987568,"ENSG00000101057.11","MYBL2","MYB proto-oncogene like 2","4605"
"ENSG00000101187",1359.25327365607,1.39096516589298,0.260613341961909,5.33727534984099,9.43536966881357e-08,4.44990260999926e-06,"ENSG00000101187.11","SLCO4A1","solute carrier organic anion transporter family member 4A1","28231"
"ENSG00000101194",122.445093822356,1.02940593405779,0.181984967615324,5.65654376593197,1.54451607396268e-08,1.36975349461227e-06,"ENSG00000101194.13","SLC17A9","solute carrier family 17 member 9","63910"
"ENSG00000101276",234.324793414148,1.13966792920136,0.252281675700661,4.51744236293088,6.25910574625324e-06,9.13873478395339e-05,"ENSG00000101276.10","SLC52A3","solute carrier family 52 member 3","113278"
"ENSG00000101405",4.21906156674633,1.10928565262124,0.34210038969764,3.24257348435547,0.00118455396301324,0.00478112821297902,"ENSG00000101405.3","OXT","oxytocin/neurophysin I prepropeptide","5020"
"ENSG00000101438",471.313768414905,-1.02575135188951,0.26511802729621,-3.86903660362356,0.000109266239225039,0.000772261102988361,"ENSG00000101438.3","SLC32A1","solute carrier family 32 member 1","140679"
"ENSG00000101448",4.31423857935814,1.01380901282089,0.293669587415546,3.4522097495453,0.000556015320964409,0.00265776284000292,"ENSG00000101448.9","EPPIN","epididymal peptidase inhibitor","57119"
"ENSG00000101916",7.97543192792735,1.35686442654806,0.383841920665088,3.53495632836821,0.000407842557258778,0.00209745795943401,"ENSG00000101916.11","TLR8","toll like receptor 8","51311"
"ENSG00000102034",55.8412583971327,1.0935361317574,0.25872526682569,4.22663060772549,2.37216607325872e-05,0.000242042587474911,"ENSG00000102034.12","ELF4","E74 like ETS transcription factor 4","2000"
"ENSG00000102265",626.296381358235,1.04624436889756,0.279883797498539,3.73813839260569,0.000185387895292453,0.0011479389965498,"ENSG00000102265.7","TIMP1","TIMP metallopeptidase inhibitor 1","7076"
"ENSG00000102287",179.974597662124,1.30115847155518,0.286374526792788,4.54355520418425,5.53133109452019e-06,8.35538011830116e-05,"ENSG00000102287.12","GABRE","gamma-aminobutyric acid type A receptor subunit epsilon","2564"
"ENSG00000102359",24.8800304313636,1.35365973424814,0.313253208155338,4.32129567712801,1.55115648943933e-05,0.000175175162457022,"ENSG00000102359.5","SRPX2","sushi repeat containing protein X-linked 2","27286"
"ENSG00000102362",474.95081382879,1.20149708578522,0.25785118117006,4.65965321676304,3.16742554748895e-06,5.59983296207285e-05,"ENSG00000102362.11","SYTL4","synaptotagmin like 4","94121"
"ENSG00000102468",438.151089434035,-1.14957936029041,0.268566097713002,-4.28043364400703,1.86529498558957e-05,0.000201207030901705,"ENSG00000102468.5","HTR2A","5-hydroxytryptamine receptor 2A","3356"
"ENSG00000102886",178.284883605914,1.01077616320887,0.186511947007162,5.41936417172274,5.98113717022561e-08,3.30976193876385e-06,"ENSG00000102886.10","GDPD3","glycerophosphodiester phosphodiesterase domain containing 3","79153"
"ENSG00000102970",4.21912232203825,1.3633815834613,0.31193901505585,4.37066707804151,1.23867531773388e-05,0.000148363989536076,"ENSG00000102970.6","CCL17","C-C motif chemokine ligand 17","6361"
"ENSG00000103241",195.803633070926,1.0102005228263,0.227745013897258,4.43566471792012,9.17886149061844e-06,0.000118582318759344,"ENSG00000103241.5","FOXF1","forkhead box F1","2294"
"ENSG00000104327",722.841140337022,-1.27366431481085,0.289020732811654,-4.40682681280467,1.04895992006094e-05,0.00013023193391548,"ENSG00000104327.3","CALB1","calbindin 1","793"
"ENSG00000104415",13.3380025263984,1.70653285430707,0.325229627511401,5.24716295795423,1.54459268610562e-07,6.2847507799116e-06,"ENSG00000104415.9","CCN4","cellular communication network factor 4","8840"
"ENSG00000104689",43.3757123828703,1.09043388833136,0.226851131470365,4.80682587414739,1.53345438070018e-06,3.33205185523608e-05,"ENSG00000104689.5","TNFRSF10A","TNF receptor superfamily member 10a","8797"
"ENSG00000104894",203.396896154939,1.24658855428669,0.239073058298187,5.21425778028014,1.84554677510422e-07,7.22592500318517e-06,"ENSG00000104894.7","CD37","CD37 molecule","951"
"ENSG00000104972",148.499254469683,1.13778365584696,0.256258701238754,4.43998057567185,8.99669976763251e-06,0.000117324597676722,"ENSG00000104972.10","LILRB1","leukocyte immunoglobulin like receptor B1","10859"
"ENSG00000105011",8.28874761373448,1.0166451711723,0.326913477130897,3.10982948789607,0.00187195372963527,0.00685024535029167,"ENSG00000105011.4","ASF1B","anti-silencing function 1B histone chaperone","55723"
"ENSG00000105122",138.288069370945,1.10952580760422,0.227059452190047,4.88649909485183,1.02644799182251e-06,2.509582196207e-05,"ENSG00000105122.7","RASAL3","RAS protein activator like 3","64926"
"ENSG00000105246",62.0752459657996,1.11482387108655,0.250983014734311,4.44182994720456,8.91970419113779e-06,0.00011647166618279,"ENSG00000105246.5","EBI3","Epstein-Barr virus induced 3","10148"
"ENSG00000105261",3.71536995953288,1.03820551765606,0.34500530153572,3.00924511314666,0.00261897729125684,0.00899785637668768,"ENSG00000105261.5","OVOL3","ovo like zinc finger 3","728361"
"ENSG00000105366",167.509659196078,1.24243716761005,0.265735376136147,4.67546769901459,2.93284439257963e-06,5.29798470443251e-05,"ENSG00000105366.10","SIGLEC8","sialic acid binding Ig like lectin 8","27181"
"ENSG00000105668",6.24679934947354,1.6871775696577,0.331873072935831,5.08380374078714,3.69950206303762e-07,1.17879911225504e-05,"ENSG00000105668.3","UPK1A","uroplakin 1A","11045"
"ENSG00000106211",9615.25464312975,2.29276455333435,0.284239958426505,8.06629921432102,7.24610957656367e-16,1.72563192673747e-12,"ENSG00000106211.8","HSPB1","heat shock protein family B (small) member 1","3315"
"ENSG00000106333",187.400840136599,1.20508892400733,0.209751652020195,5.74531314724189,9.17510259038254e-09,9.06642131565122e-07,"ENSG00000106333.8","PCOLCE","procollagen C-endopeptidase enhancer","5118"
"ENSG00000106397",1384.32871283487,1.12558913547435,0.223964617736037,5.02574534697691,5.01480976317058e-07,1.47086319573136e-05,"ENSG00000106397.7","PLOD3","procollagen-lysine,2-oxoglutarate 5-dioxygenase 3","8985"
"ENSG00000106404",414.819529954784,1.095748220393,0.224671991908862,4.87710199693021,1.07655775366647e-06,2.60144618174922e-05,"ENSG00000106404.9","CLDN15","claudin 15","24146"
"ENSG00000107438",251.748827683934,1.23745782499661,0.343461505182239,3.60290107137341,0.000314685318170899,0.00171788588193196,"ENSG00000107438.4","PDLIM1","PDZ and LIM domain 1","9124"
"ENSG00000108691",138.107495538607,1.48314629108421,0.378093643420326,3.92269565197476,8.75637345345824e-05,0.000650400696648144,"ENSG00000108691.4","CCL2","C-C motif chemokine ligand 2","6347"
"ENSG00000109255",22.5515106327543,-1.08398881597686,0.330982210048519,-3.27506670469679,0.00105637027150945,0.00437654177123243,"ENSG00000109255.7","NMU","neuromedin U","10874"
"ENSG00000109846",19779.0233499973,1.08311707244072,0.286868107131799,3.775662213796,0.000159583130331418,0.00102247763281817,"ENSG00000109846.3","CRYAB","crystallin alpha B","1410"
"ENSG00000110077",246.658594907243,1.44690457855521,0.313387920293348,4.61697622933529,3.89371850386533e-06,6.48341232524256e-05,"ENSG00000110077.10","MS4A6A","membrane spanning 4-domains A6A","64231"
"ENSG00000110719",494.533680188027,1.08982234947682,0.182858006535499,5.95993782347862,2.5233392419983e-09,3.80817770512852e-07,"ENSG00000110719.5","TCIRG1","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3","10312"
"ENSG00000110852",128.407648116211,1.23168102223792,0.242754599304563,5.07377007795693,3.90010264734739e-07,1.22624250092072e-05,"ENSG00000110852.4","CLEC2B","C-type lectin domain family 2 member B","9976"
"ENSG00000110975",32.6494700264645,-1.05411020949344,0.331909595818518,-3.1758955534079,0.00149374722134271,0.00575486136493625,"ENSG00000110975.4","SYT10","synaptotagmin 10","341359"
"ENSG00000111087",101.042796230988,1.08876304008474,0.242506081372856,4.48963190498616,7.13463560405752e-06,0.000100204810205549,"ENSG00000111087.5","GLI1","GLI family zinc finger 1","2735"
"ENSG00000111181",1050.0537016274,1.10390780608559,0.136862933000163,8.06579094782575,7.27632280414569e-16,1.72563192673747e-12,"ENSG00000111181.8","SLC6A12","solute carrier family 6 member 12","6539"
"ENSG00000111199",13.3646634418947,1.10604627667565,0.279576863391475,3.95614380696059,7.61693193777702e-05,0.000585987989599073,"ENSG00000111199.6","TRPV4","transient receptor potential cation channel subfamily V member 4","59341"
"ENSG00000111341",296.648085061565,1.16589208477504,0.388594579688617,3.00027881425747,0.0026973257715167,0.00920016665171416,"ENSG00000111341.5","MGP","matrix Gla protein","4256"
"ENSG00000111886",8.69660677149751,1.24878644856528,0.298751197431552,4.18002156744959,2.91481449593232e-05,0.000282480066824124,"ENSG00000111886.9","GABRR2","gamma-aminobutyric acid type A receptor subunit rho2","2570"
"ENSG00000112299",5.15834378651617,1.22779049468834,0.372920966160031,3.29236113305964,0.000993499480916964,0.0041733514379308,"ENSG00000112299.7","VNN1","vanin 1","8876"
"ENSG00000112303",15.3245379677728,1.19394213467981,0.301725477059528,3.95704779826815,7.58817514802883e-05,0.000585026590997781,"ENSG00000112303.9","VNN2","vanin 2","8875"
"ENSG00000112539",15.3385551728851,1.10051281693794,0.227578798059386,4.83574404260086,1.32648520086185e-06,3.01244607654003e-05,"ENSG00000112539.9","C6orf118","chromosome 6 open reading frame 118","168090"
"ENSG00000112773",130.556010914191,1.01230667581117,0.206262499102773,4.90785615521303,9.20773453678586e-07,2.3372721872352e-05,"ENSG00000112773.11","TENT5A","terminal nucleotidyltransferase 5A","55603"
"ENSG00000112936",132.626404593508,1.56972133181981,0.359581282940026,4.36541445924375,1.26881948927261e-05,0.000151102384084754,"ENSG00000112936.14","C7","complement C7","730"
"ENSG00000113389",10.7795902664416,-1.49617183510096,0.377645506228445,-3.96184201963175,7.43737469118201e-05,0.000576438633915725,"ENSG00000113389.11","NPR3","natriuretic peptide receptor 3","4883"
"ENSG00000113396",21.8543692555102,-1.09799858877938,0.451263221833391,-2.43316657696683,0.0149674133173861,0.0363851264433923,"ENSG00000113396.8","SLC27A6","solute carrier family 27 member 6","28965"
"ENSG00000113739",78.1598909641541,1.06504557407824,0.239275436301994,4.4511279157549,8.54204381422232e-06,0.000113445175487924,"ENSG00000113739.6","STC2","stanniocalcin 2","8614"
"ENSG00000114124",4.94038807640476,1.40885218036309,0.316883532051695,4.44596212129209,8.74993662490553e-06,0.000115010053768849,"ENSG00000114124.2","GRK7","G protein-coupled receptor kinase 7","131890"
"ENSG00000114638",4.49217428342887,1.86603106260744,0.588762380397941,3.16941286456889,0.00152747250471543,0.00585219733459054,"ENSG00000114638.3","UPK1B","uroplakin 1B","7348"
"ENSG00000115353",14.7396963908927,-1.21883539359491,0.368469657861854,-3.3078310997642,0.000940214960102535,0.00401040815844352,"ENSG00000115353.5","TACR1","tachykinin receptor 1","6869"
"ENSG00000115590",8.87343085016468,2.00328193335996,0.556788643541644,3.59792168284433,0.000320770169788208,0.00174536400808064,"ENSG00000115590.9","IL1R2","interleukin 1 receptor type 2","7850"
"ENSG00000115596",28.7028833378282,1.29744753891019,0.280276891343575,4.62916344151872,3.67145910784178e-06,6.23847417085787e-05,"ENSG00000115596.3","WNT6","Wnt family member 6","7475"
"ENSG00000115648",28.1597961946552,1.24953762893384,0.29171512935286,4.28341729037439,1.84044533094979e-05,0.00019917361759516,"ENSG00000115648.9","MLPH","melanophilin","79083"
"ENSG00000116096",445.703909698911,1.16232364825433,0.166117569938927,6.99699404874308,2.61512389907933e-12,2.55374540285977e-09,"ENSG00000116096.5","SPR","sepiapterin reductase","6697"
"ENSG00000116147",382.453026669105,-1.10077595934419,0.279592360341256,-3.93707452521465,8.24809973084846e-05,0.000622960435085602,"ENSG00000116147.11","TNR","tenascin R","7143"
"ENSG00000116652",12.7119287019652,-1.53559756484638,0.319125444944395,-4.81189321996541,1.49507231048161e-06,3.28302849554302e-05,"ENSG00000116652.5",NA,NA,NA
"ENSG00000116745",14.3711535016881,-1.31596531211542,0.390424931318251,-3.37059753759097,0.000750053483756151,0.00334721448490211,"ENSG00000116745.6","RPE65","retinoid isomerohydrolase RPE65","6121"
"ENSG00000117601",8.65552408449533,1.40166831387096,0.293947044013288,4.76843820143195,1.8565960558066e-06,3.77712636304477e-05,"ENSG00000117601.9","SERPINC1","serpin family C member 1","462"
"ENSG00000117650",39.9868617582887,-1.09156056863858,0.282066081564459,-3.8698753234856,0.000108891025287056,0.000770217260669114,"ENSG00000117650.8","NEK2","NIMA related kinase 2","4751"
"ENSG00000119630",114.964304952968,1.05990684848575,0.22724587080535,4.66414128771399,3.09908408899151e-06,5.50244865896771e-05,"ENSG00000119630.9","PGF","placental growth factor","5228"
"ENSG00000119699",1198.97310114657,1.08228350128377,0.266125836453222,4.06681108346281,4.76608491098111e-05,0.00041059561809651,"ENSG00000119699.3","TGFB3","transforming growth factor beta 3","7043"
"ENSG00000119973",14.5352689545584,-1.32049685379521,0.282877767965748,-4.66808283765552,3.04023326746517e-06,5.43282157946063e-05,"ENSG00000119973.3","PRLHR","prolactin releasing hormone receptor","2834"
"ENSG00000120875",202.725492761096,-1.46555452100629,0.261450172362727,-5.60548309363142,2.07674894399265e-08,1.73246779996091e-06,"ENSG00000120875.4","DUSP4","dual specificity phosphatase 4","1846"
"ENSG00000121764",10.4390241113533,-1.1782491154776,0.311000020836272,-3.78858211105362,0.000151509518227106,0.000982503715659449,"ENSG00000121764.7","HCRTR1","hypocretin receptor 1","3061"
"ENSG00000121966",263.124533411755,1.48923974074391,0.240840431441366,6.18351217788146,6.26908950877787e-10,1.39342243581339e-07,"ENSG00000121966.6","CXCR4","C-X-C motif chemokine receptor 4","7852"
"ENSG00000122012",67.8954479656362,-1.54737696100745,0.342321511456707,-4.52024459235057,6.17682248555934e-06,9.04245415191981e-05,"ENSG00000122012.9","SV2C","synaptic vesicle glycoprotein 2C","22987"
"ENSG00000122025",90.3852639281768,-1.15102191934837,0.264833625311937,-4.34620761616893,1.3851147237872e-05,0.000162045733119037,"ENSG00000122025.10","FLT3","fms related receptor tyrosine kinase 3","2322"
"ENSG00000122877",71.3717388983206,-1.2709672070845,0.258417060723653,-4.91827901581023,8.73084064884153e-07,2.25063176415246e-05,"ENSG00000122877.9","EGR2","early growth response 2","1959"
"ENSG00000123342",11.89606404104,1.31566719189974,0.308985904049695,4.25801686955966,2.06248388549109e-05,0.000217668753865464,"ENSG00000123342.11","MMP19","matrix metallopeptidase 19","4327"
"ENSG00000123405",11.0380070003917,1.47777515109371,0.32438694570985,4.55559377662355,5.22378038051608e-06,8.0296276015692e-05,"ENSG00000123405.9","NFE2","nuclear factor, erythroid 2","4778"
"ENSG00000123572",4.13730644931965,-1.03444952979293,0.382587653739619,-2.70382360664715,0.00685466663065866,0.0193989636439762,"ENSG00000123572.12","NRK","Nik related kinase","203447"
"ENSG00000123689",129.277853485476,2.4378197375662,0.29218603091182,8.34338222795436,7.21953386239165e-17,2.44745971355735e-13,"ENSG00000123689.5","G0S2","G0/G1 switch 2","50486"
"ENSG00000124107",59.201523545109,2.01193388952563,0.435673396503525,4.6179865598228,3.87481342994059e-06,6.45841142072729e-05,"ENSG00000124107.5","SLPI","secretory leukocyte peptidase inhibitor","6590"
"ENSG00000124253",120.555653955721,1.84127514139079,0.395069720745917,4.66063341405752,3.15237746207757e-06,5.57917038890722e-05,"ENSG00000124253.9","PCK1","phosphoenolpyruvate carboxykinase 1","5105"
